chrom,start,end,CC_R1,CC_R2,CC_R3,CTCF_R1,CTCF_R2,CTCF_R3,Genes,logFC,FDR,Motif Name,tf,histone
chr4,82886433,82887052,1.0756979755647964,1.4370192652789158,1.442327874810648,1.5407295294740504,1.8524630591244955,1.4870446749863628,"['SEC31A', 'SCD5']","[0.0457540661597196, 0.621397350331023]","[0.72639220445031, 2.34493845006184e-06]","['ARNT', 'CDX2', 'CEBPA', 'CUX2', 'DDIT3', 'DLX5', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXF1', 'FOXH1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'HLF', 'HOXA11', 'HOXA13', 'HOXD12', 'HOXD13', 'MYB', 'MYBL2', 'NFIL3', 'NKX3-1', 'NKX6-1', 'ONECUT1', 'ONECUT2', 'PGR', 'POU1F1', 'PROP1', 'TGIF1', 'TGIF2', 'THRB', 'TP53', 'TP63', 'TP73', 'ZBTB12', 'ZNF263']","['ATF2', 'PRDM1', 'PRDM10', 'ZNF189', 'ZNF513', 'ZNF660']",['H3K4me1']
chr4,86558744,86559244,1.979546077234586,2.744776122928967,3.324325018852435,2.342397390938288,3.2364899477843307,2.628485055401621,"['PTPN13', 'MAPK10']","[-0.104019814924396, 0.278593165452465]","[0.2875804723883, 0.181744208248388]","['AR', 'ATF3', 'ATF4', 'BACH2', 'BATF', 'CDX4', 'EN1', 'FOSL1', 'FOSL2', 'GRHL2', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXC9', 'HOXD11', 'ISL1', 'JUN', 'JUNB', 'LHX1', 'LHX2', 'LHX3', 'NANOG', 'NKX3-2', 'NKX6-1', 'PBX2', 'PITX1', 'POU1F1', 'PROP1', 'TBX5', 'TFCP2L1', 'TP53', 'TP63', 'TP73']","['BCL6B', 'FEZF1', 'HIC1', 'OSR2', 'PRDM6', 'SP7', 'TRIM28', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZEB2', 'ZFP69B', 'ZNF362', 'ZNF366', 'ZNF518A', 'ZNF660', 'ZNF843', 'ZSCAN30']","['H3K27ac', 'H3K4me1']"
chr5,38535045,38535545,2.639121490240084,2.884594992044838,3.127288332996856,2.458310154197635,2.8575950719117795,2.927984333504684,"['LIFR', 'EGFLAM']","[0.336803210097714, -1.18278695754991]","[0.0047450534774164, 3.04216268564879e-06]","['ASCL1', 'ASCL2', 'ATF1', 'ATOH1', 'BHLHA15', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'DMC1', 'EN1', 'FOXA2', 'FOXH1', 'FOXO1', 'HOXA9', 'LHX1', 'LHX2', 'LHX3', 'MAFA', 'MYF5', 'MYOD1', 'MYOG', 'NANOG', 'NEUROD1', 'NEUROG2', 'NFIX', 'NKX2-1', 'NKX3-1', 'NKX3-2', 'NKX6-1', 'OLIG2', 'PHOX2A', 'PROP1', 'PTF1A', 'SCRT1', 'TAL1', 'TBX5', 'TCF12', 'TCF21', 'TCF3', 'TCF4', 'TFAP4', 'TGIF1', 'TGIF2', 'TWIST2', 'ZBTB7A', 'ZIC1', 'ZNF189']","['KLF9', 'SCRT1', 'SCRT2', 'SP7', 'ZNF335', 'ZNF600']",['H3K4me1']
chr5,59186690,59187190,2.196658038384608,1.570993902403781,1.5394604166444108,1.8175502168871045,1.5368373479271074,1.8664552504972864,"['PDE4D', 'RAB3C']","[0.0515421165512642, 0.0446210479673802]","[0.81014000348418, 0.873448863759186]","['ATF1', 'ATF2', 'ATF4', 'ATF7', 'CREB1', 'CRX', 'CUX1', 'CUX2', 'DLX1', 'DLX2', 'DLX5', 'EN1', 'FOXO1', 'GATA3', 'GATA5', 'HOXA11', 'HOXA13', 'HOXD10', 'HOXD11', 'HOXD13', 'ISL1', 'JUN', 'LHX1', 'LHX2', 'LHX3', 'MAFA', 'NANOG', 'NFATC1', 'NKX6-1', 'ONECUT1', 'ONECUT2', 'PITX1', 'POU1F1', 'SREBF1', 'TAL1', 'TBX20', 'TGIF1', 'TGIF2', 'TRPS1']","['ATF2', 'CTBP1', 'FEZF1', 'GFI1B', 'GLI2', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'OSR2', 'OVOL3', 'PRDM6', 'TSHZ1', 'WT1', 'YY1', 'YY2', 'ZBTB17', 'ZBTB21', 'ZBTB6', 'ZEB2', 'ZFHX2', 'ZNF10', 'ZNF189', 'ZNF2', 'ZNF24', 'ZNF335', 'ZNF366', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF629', 'ZNF639', 'ZNF664', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN30']",['H3K4me1']
chr5,59347928,59348428,1.220052557095725,1.2362134871472945,1.2205021854929656,1.305780541652273,1.4930428729036649,1.3793214092660273,"['PDE4D', 'RAB3C']","[0.0515421165512642, 0.0446210479673802]","[0.81014000348418, 0.873448863759186]","['DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'EOMES', 'HLF', 'HNF1A', 'HNF1B', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXD11', 'HOXD13', 'LHX1', 'LHX2', 'LHX3', 'MYB', 'MYBL1', 'MYBL2', 'NANOG', 'NFATC1', 'NFIL3', 'NKX6-1', 'OLIG2', 'PBX2', 'PHOX2A', 'PHOX2B', 'PITX1', 'PROP1', 'SMAD3', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX7']","['CTCF', 'PRDM6', 'ZNF335', 'ZNF654']",['H3K4me1']
chr5,59758535,59759035,1.2449576038585195,1.1713203907091163,1.6555946047469972,1.6015954533260182,1.764365572309933,2.000949820018415,['PDE4D'],[0.0515421165512642],[0.81014000348418],"['ATF3', 'BATF', 'CRX', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EHF', 'ELF3', 'ELK4', 'EN1', 'EOMES', 'ERG', 'ETS1', 'ETV1', 'ETV2', 'ETV4', 'FLI1', 'FOSL1', 'FOSL2', 'FOXO1', 'GABPA', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GSC', 'HLF', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD11', 'HOXD13', 'ISL1', 'JUN', 'JUNB', 'LHX1', 'LHX2', 'LHX3', 'MEF2B', 'NANOG', 'NFIL3', 'NKX6-1', 'P300', 'PDX1', 'PHOX2A', 'PHOX2B', 'PITX1', 'POU1F1', 'PROP1', 'SPDEF', 'TAL1', 'TBP', 'TBR1', 'TBX6', 'TFCP2L1', 'TP53', 'TP63', 'TP73', 'TRPS1', 'ZFX']",['PRDM6'],['H3K4me1']
chr5,92641234,92641734,2.071376986845583,2.0967171067098542,2.362681829600993,2.126586388637874,1.9871174467872448,2.235365300551316,['NR2F1'],[0.258395699545045],[0.018380356350891],"['ATF1', 'CRX', 'FOXA2', 'FOXD3', 'FOXK1', 'FOXL2', 'FOXO1', 'FOXO3', 'GLI3', 'GSC', 'HLF', 'ISL1', 'MYB', 'MYBL1', 'NFIA', 'NFIL3', 'NFIX', 'NKX2-1', 'NKX3-1', 'NPAS4', 'NR2E1', 'NR2F1', 'NR2F2', 'NR2F6', 'OTX2', 'PGR', 'PITX1', 'POU1F1', 'SPDEF', 'STAT1', 'STAT4', 'TGIF1', 'TGIF2', 'THRB', 'TRPS1', 'ZIC1']","['ARNT', 'BCL11A', 'BCL11B', 'BCL6B', 'CTBP1', 'FEZF1', 'FOXA1', 'FOXK2', 'GFI1B', 'GLIS1', 'GLIS2', 'IKZF3', 'INSM2', 'KLF10', 'KLF8', 'KLF9', 'L3MBTL2', 'LEF1', 'MAZ', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT2', 'SP7', 'TRIM28', 'TSHZ1', 'WT1', 'ZBTB12', 'ZBTB17', 'ZBTB21', 'ZBTB44', 'ZBTB8A', 'ZEB2', 'ZIC2', 'ZNF10', 'ZNF18', 'ZNF189', 'ZNF2', 'ZNF263', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF449', 'ZNF501', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF629', 'ZNF660', 'ZNF664', 'ZNF692', 'ZNF770', 'ZNF830', 'ZNF843', 'ZSCAN18', 'ZSCAN21', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5C', 'ZXDB']","['H3K27ac', 'H3K4me3']"
chr5,95924548,95925141,1.7122120952614526,1.817246410915463,1.90567235820414,2.2168684610880223,2.805959752239001,2.0472758549030803,"['GLRX', 'ELL2']","[0.44772171576332, 0.47830262918167]","[0.0010936226914372, 1.13671959835225e-05]","['ARNTL', 'BCL6', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'ERG', 'ESRRA', 'ESRRB', 'ESRRG', 'FLI1', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'GATA3', 'HLF', 'ISL1', 'LHX1', 'LHX2', 'LHX3', 'MAX', 'MITF', 'MYCN', 'NANOG', 'NFIL3', 'NKX6-1', 'NPAS1', 'NPAS2', 'NR2F1', 'NR2F2', 'NR2F6', 'NR4A1', 'PRDM1', 'RARA', 'STAT4', 'THRB', 'TP53', 'TP63', 'TP73', 'TRPS1']","['IKZF3', 'OSR2', 'PRDM1', 'PRDM6', 'SP7', 'TRIM28', 'ZBTB44', 'ZNF263']","['H3K27ac', 'H3K4me1']"
chr5,112479433,112479933,1.753272663865725,1.8289388353222549,2.1398970757883364,2.48032588060154,2.598288529792745,2.3968779100710464,"['APC', 'EPB41L4A']","[0.120787508195685, 0.741230221265516]","[0.395697968526471, 4.39517501510524e-05]","['AR', 'BATF', 'CDX4', 'ESRRA', 'GRHL2', 'HOXA11', 'HOXA13', 'HOXB13', 'HOXC9', 'HOXD11', 'HOXD13', 'JUN', 'JUNB', 'MAFA', 'MAFF', 'NFIX', 'P300', 'PGR', 'PLAGL1', 'RARA', 'SMAD2', 'SMAD3', 'SMAD4', 'SOX10', 'SOX3', 'SOX4', 'SOX6', 'TBR1', 'TBX5', 'THRB', 'TP53', 'TP63', 'TP73', 'ZFX', 'ZNF416', 'ZNF711']","['ZNF335', 'ZNF366', 'ZNF394', 'ZNF660']",['H3K4me1']
chr5,150790451,150790951,1.2546924108681334,1.3527772601417902,1.8570276869045887,1.6415470859639338,1.6969334187114455,1.7830059898567845,"['SMIM3', 'IRGM']","[-0.133548239161687, -0.798954897931753]","[0.400156383116329, 0.311779838756166]","['ARNT', 'ASCL1', 'CUX2', 'EPAS1', 'NPAS2', 'ONECUT1', 'ONECUT2', 'PITX1', 'PTF1A', 'RBPJ', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX7', 'SRF', 'TBP', 'TCF12', 'TCF3', 'TFAP2A', 'TFAP2C', 'ZBTB18', 'ZBTB7A', 'ZEB1', 'ZFX', 'ZNF263', 'ZNF416', 'ZNF467']","['ZBTB17', 'ZBTB20', 'ZNF394']",['H3K4me1']
chr5,159017478,159017978,1.1170540478589044,1.1167249487692843,1.9422030613882704,1.7668380423593273,1.8404084468550093,1.9586533197578628,['EBF1'],[-0.712260633940634],[0.0029239192833907],"['EHF', 'ESRRA', 'FLI1', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXL2', 'FOXM1', 'FOXO1', 'JUN', 'MYB', 'NR2F2', 'NR2F6', 'P300', 'PITX1', 'POU1F1', 'RARA', 'SMAD3', 'SOX10', 'THRB', 'ZNF467', 'ZNF7']","['EGR2', 'KLF1', 'KLF17', 'KLF9', 'MAZ', 'PATZ1', 'SP3', 'ZBTB48', 'ZBTB8A', 'ZIC2', 'ZNF202', 'ZNF335', 'ZNF398', 'ZNF518A', 'ZNF660', 'ZNF692', 'ZSCAN18']",['H3K4me1']
chr6,12250103,12250603,1.0157961039921573,1.2632835618804932,1.221972227270132,1.215561769574539,1.1473583910605798,1.0597623120838264,"['HIVEP1', 'EDN1']","[0.155759831772496, 0.385535979587409]","[0.187019608469335, 0.485639018426102]","['BARX1', 'BCL11A', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'ESRRA', 'FOXA2', 'FOXD3', 'FOXO1', 'GATA2', 'GATA3', 'GATA5', 'HOXA9', 'HOXD12', 'MAFF', 'MEIS1', 'NANOG', 'NFIX', 'NKX6-1', 'ONECUT2', 'PHOX2B', 'PRDM1', 'RARA', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'TGIF1', 'THRB', 'TRPS1']","['ATF2', 'FEZF1', 'INSM2', 'KLF8', 'PKNOX1', 'PRDM6', 'TRIM28', 'WT1', 'ZBTB44', 'ZEB2', 'ZNF34', 'ZNF362', 'ZNF384', 'ZNF529', 'ZNF629', 'ZNF692', 'ZNF843', 'ZSCAN5C']",['H3K4me1']
chr6,13431773,13432273,1.643909926913182,1.5335844290727605,1.634867997513596,1.6006696756073324,1.5310223787997237,1.4207547316435971,"['GFOD1', 'TBC1D7']","[0.380717771385487, 0.0890283273704297]","[0.001302225441539, 0.453959953289238]","['ARNTL', 'ATF3', 'BACH2', 'BATF', 'EBF2', 'ERG', 'ETV2', 'FOSL1', 'FOSL2', 'JUN', 'JUNB', 'LEF1', 'MAFA', 'MAFK', 'MAX', 'MNT', 'MYC', 'MYCN', 'NANOG', 'NFE2', 'NKX3-2', 'NPAS1', 'OLIG2', 'RFX6', 'RUNX2', 'SP5', 'SPI1', 'TAL1', 'TCF4', 'ZNF263']","['KLF17', 'PATZ1', 'SCRT1', 'SCRT2', 'ZIC2', 'ZNF146', 'ZNF770']",['H3K4me1']
chr6,35669404,35669904,1.9059995089017403,1.5268997950315268,1.439881952662698,2.014306064721107,1.528516704990952,1.7399563652334038,['FKBP5'],[0.138609962146927],[0.0895494159224775],"['AR', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'EN1', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXO1', 'FOXO3', 'KLF5', 'KLF6', 'LHX2', 'LHX3', 'MAFK', 'MEF2B', 'NANOG', 'NFATC1', 'NKX6-1', 'ONECUT2', 'PBX2', 'POU1F1', 'PROP1', 'RARA', 'SIX2', 'TGIF1', 'THRB', 'ZNF189']",['PRDM6'],['H3K4me1']
chr6,48826664,48827164,1.677882273892236,1.7885603024798515,1.4035164908607858,1.8435072190126969,1.8088453766538808,1.6977756048641095,['PTCHD4'],[2.8371570886219],[2.3127260399238e-07],"['CDX2', 'CDX4', 'EBF1', 'EBF2', 'ESRRA', 'FOXH1', 'GATA1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GFI1B', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXC9', 'HOXD11', 'HOXD13', 'IRF3', 'NANOG', 'NKX3-2', 'PBX2', 'PITX1', 'RARA', 'RBPJ', 'SMAD2', 'SMAD3', 'SMAD4', 'SPDEF', 'TAL1', 'TEAD2', 'TEAD4', 'THRB', 'TRPS1', 'ZIC1', 'ZNF263', 'ZNF341', 'ZNF467']","['PRDM6', 'TRIM28', 'ZNF629', 'ZNF654']","['H3K27ac', 'H3K4me1']"
chr6,56732293,56732793,1.020736376851079,1.2091863516156611,1.3794387687911,1.0654063334585049,1.306325839991049,1.2923282845282706,"['DST', 'COL21A1']","[0.269339645324619, 0.402502005845951]","[0.0211596882038924, 0.422303492726029]","['CEBPA', 'EN1', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'HLF', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXD11', 'HOXD13', 'LEF1', 'LHX1', 'LHX2', 'LHX3', 'MYB', 'NANOG', 'NFIL3', 'NFIX', 'NKX6-1', 'P300', 'PITX1', 'POU1F1', 'RARA', 'SOX2', 'SOX3', 'SOX6', 'TBP', 'TGIF2', 'ZIC1', 'ZNF7']","['BCL6B', 'FEZF1', 'IKZF3', 'OSR2', 'OVOL3', 'PKNOX1', 'PRDM6', 'ZBTB44', 'ZSCAN30']",['H3K4me1']
chr6,73704044,73704544,3.3753274407418803,3.875445216150018,4.128586080427714,3.723744444560913,4.228688614318214,4.054305468656359,['CD109'],[-0.105625554217276],[0.585287241101019],"['ATF3', 'BATF', 'E2F6', 'ESRRA', 'ESRRG', 'FOSL1', 'FOSL2', 'HOXA11', 'HOXA13', 'HOXC9', 'HOXD10', 'HOXD11', 'JUN', 'JUNB', 'MYB', 'MYBL1', 'MYBL2', 'NR4A1', 'PBX2', 'PDX1', 'PGR', 'PTF1A', 'RARA', 'RUNX1', 'RUNX2', 'SCRT1', 'SOX6', 'TCF7', 'THRB', 'TP53', 'TP63', 'TP73', 'ZEB1', 'ZNF189']","['FEZF1', 'HIC1', 'PRDM1', 'SP3', 'SP7', 'ZBTB17', 'ZEB2', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF350', 'ZNF366', 'ZNF394', 'ZNF518A', 'ZNF600', 'ZNF629', 'ZNF660', 'ZSCAN5C', 'ZXDB']",['H3K27ac']
chr6,116376161,116376661,1.3860692911976749,1.485447222762925,1.486552114795974,1.8441525882180596,1.9364485002066545,2.046084026484995,['DSE'],[0.184719513166807],[0.0328327939948362],"['AR', 'ARNTL', 'CRX', 'FOXH1', 'GSC', 'KLF1', 'KLF10', 'KLF14', 'KLF5', 'NPAS1', 'NPAS2', 'PITX1', 'SNAI1', 'SOX10', 'TAL1', 'TEAD1', 'TEAD3', 'TEAD4', 'TFCP2L1', 'TP53', 'TP63', 'TP73', 'ZNF416']","['SCRT2', 'ZBTB17', 'ZSCAN16']",['H3K4me1']
chr6,122020573,122021073,1.392189292116256,1.4872267732577027,1.517459588150088,1.2634108224300098,1.3635477412090895,1.415956685645551,"['HSF2', 'GJA1']","[0.143458941094, 0.315743945042007]","[0.0604732835739315, 0.0094117065721688]","['ARNTL', 'BHLHE41', 'DLX1', 'DLX2', 'DLX3', 'DLX5', 'E2F3', 'EN1', 'EOMES', 'ESRRA', 'ESRRB', 'ESRRG', 'FOXA1', 'FOXL2', 'FOXM1', 'HLF', 'HNF1A', 'HNF1B', 'KLF14', 'LHX1', 'LHX2', 'LHX3', 'MEF2B', 'MEIS1', 'MITF', 'NANOG', 'NFATC1', 'NKX6-1', 'NR2F1', 'NR2F2', 'NR2F6', 'NR4A1', 'PITX1', 'PRDM14', 'RARA', 'RUNX1', 'RUNX2', 'SIX2', 'SOX10', 'SOX3', 'SOX6', 'SOX9', 'TBR1', 'TGIF1', 'TGIF2', 'THRB', 'WT1', 'ZNF263', 'ZNF264', 'ZNF652']","['ATF2', 'PRDM10', 'WT1', 'ZBTB48', 'ZNF776']",['H3K4me1']
chr6,128351045,128351545,0.8319159480063362,1.0218229197896638,1.5585239113090623,1.3481028964069852,1.232137401174035,1.316566983026609,['PTPRK'],[0.201579458086227],[0.0452401656989809],"['AR', 'BHLHA15', 'FOXF1', 'FOXH1', 'FOXK1', 'FOXK2', 'FOXL2', 'FOXO1', 'FOXO3', 'FOXP1', 'HOXA11', 'HOXA13', 'MEF2B', 'NEUROG2', 'NFIX', 'NR2F1', 'NR2F2', 'OLIG2', 'PITX1', 'PTF1A', 'SMAD3', 'TAL1', 'TBP', 'TBX5', 'TCF4', 'TGIF2', 'THRB', 'TP53', 'TWIST2', 'ZIC1']","['BCL6B', 'FEZF1', 'MZF1', 'PRDM6', 'SP7', 'TRIM28', 'ZNF10', 'ZNF24', 'ZNF335', 'ZNF366', 'ZNF558', 'ZNF629', 'ZNF654', 'ZNF660', 'ZNF843', 'ZSCAN21', 'ZXDB']",['H3K4me1']
chr6,132527540,132528040,3.637428299400269,4.978111660513743,3.29493335174123,4.897448293457399,5.029082691823855,3.502779142667004,['STX7'],[0.313388117504719],[0.0001096024937219],"['ARNT', 'ETV1', 'GLI3', 'HOXA11', 'HOXA13', 'HOXD10', 'HOXD11', 'HOXD13', 'IRF4', 'MYB', 'MYBL1', 'MYBL2', 'PITX1', 'PLAGL1', 'RBPJ', 'RELA', 'RUNX1', 'SOX10', 'SOX15', 'SOX17', 'SOX2', 'SOX3', 'SOX4', 'SOX6', 'SOX9', 'TBR1', 'TBX5', 'TBX6', 'TGIF1', 'TGIF2', 'THRB', 'ZIC1']","['ARNT', 'BCL11A', 'BCL11B', 'BCL6B', 'CTBP1', 'FEZF1', 'FOXM1', 'GFI1B', 'GLI2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF10', 'KLF16', 'KLF17', 'KLF8', 'KLF9', 'MAZ', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'RBAK', 'REPIN1', 'SP3', 'SP7', 'TSHZ1', 'WT1', 'YY1', 'ZBTB1', 'ZBTB10', 'ZBTB17', 'ZBTB44', 'ZBTB7A', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF146', 'ZNF174', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF202', 'ZNF214', 'ZNF24', 'ZNF248', 'ZNF324', 'ZNF34', 'ZNF350', 'ZNF354C', 'ZNF362', 'ZNF366', 'ZNF391', 'ZNF394', 'ZNF423', 'ZNF426', 'ZNF449', 'ZNF501', 'ZNF518A', 'ZNF529', 'ZNF547', 'ZNF549', 'ZNF555', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF596', 'ZNF610', 'ZNF623', 'ZNF626', 'ZNF629', 'ZNF639', 'ZNF654', 'ZNF660', 'ZNF768', 'ZNF843', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5A', 'ZSCAN5C', 'ZXDB']",['H3K4me1']
chr6,138104119,138104619,1.217770454614646,1.2250059086166174,1.4689608640956302,1.3960503112502445,1.5980111040635678,1.5798348905766304,"['PERP', 'TNFAIP3']","[0.175424224928741, 0.164061445808251]","[0.0504634860440375, 0.343060591757921]","['BCL11A', 'EHF', 'EOMES', 'FOXD3', 'FOXF1', 'HOXD12', 'MEIS1', 'MYBL1', 'MYBL2', 'PITX1', 'POU1F1', 'RARA', 'SNAPC1', 'TBR1', 'TBX21', 'TBX5', 'TBX6', 'TGIF1', 'TGIF2', 'THRB']","['PRDM6', 'ZNF426']",['H3K4me1']
chr6,155171049,155171549,1.862411765465207,1.7055676681508698,1.858951563784696,1.876215891886324,1.731656504993391,2.037085116346173,"['CLDN20', 'TIAM2']","[-0.0365154709030621, -0.0743763764774522]","[0.951498031578781, 0.577422137195556]","['ATF3', 'BATF', 'EOMES', 'FOSL1', 'FOSL2', 'GRHL2', 'HOXA11', 'HOXA13', 'HOXD11', 'IRF1', 'IRF3', 'JUN', 'JUNB', 'MEF2B', 'NEUROG2', 'NFIA', 'NFIX', 'NR2E1', 'OLIG2', 'PBX2', 'PITX1', 'SMAD2', 'SMAD3', 'SMAD4', 'SNAPC1', 'SOX9', 'TBR1', 'TBX5', 'TGIF1', 'THRB']","['PRDM10', 'PRDM6', 'SP7', 'ZBTB20', 'ZBTB48', 'ZEB2', 'ZNF174', 'ZNF189', 'ZNF362', 'ZNF366', 'ZNF398', 'ZNF449', 'ZNF629', 'ZNF692']",['H3K4me1']
chr6,156819547,156820047,1.7193963558616807,1.7061588335742297,2.336249938269955,2.052436520439328,2.604678526111382,2.385604983731658,"['TMEM242', 'ARID1B']","[0.0039502208585647, 0.0032496393853308]","[0.976713462887275, 0.984039901253043]","['AR', 'CEBPA', 'CUX1', 'CUX2', 'ONECUT1', 'ONECUT2', 'RUNX1', 'RUNX2', 'SMAD3', 'TAL1', 'TGIF1', 'TGIF2', 'THRB', 'ZFX', 'ZNF263', 'ZNF711']","['ZIC2', 'ZNF600']",['H3K4me1']
chr7,18900455,18900955,0.8712635471515465,0.8398529884771962,0.987365931272986,1.5083342213966873,1.1951476317194665,1.3973629766201203,"['TWIST1', 'HDAC9']","[0.104178789915293, 0.11054817396819]","[0.531726539778144, 0.640225016813688]","['ATF1', 'CDX2', 'CDX4', 'EBF1', 'EBF2', 'FOXF1', 'FOXK1', 'FOXK2', 'FOXO1', 'FOXO3', 'FOXP1', 'GATA2', 'GATA3', 'GATA4', 'GATA5', 'GSC', 'HOXA11', 'HOXA13', 'HOXA9', 'HOXB13', 'HOXD11', 'HOXD13', 'MYB', 'NANOG', 'NKX6-1', 'PGR', 'PITX1', 'PLAGL1', 'SMAD3', 'TBP', 'TFAP2A', 'TFAP2C', 'TRPS1', 'ZNF264']","['FEZF1', 'TRIM28', 'ZBTB20', 'ZNF654']",['H3K4me1']
chr7,74993873,74994373,2.4857374976369773,2.306461001010229,2.952027643773635,2.5360717546032534,2.2842354502624787,2.890260851137709,"['RCC1L', 'CASTOR2']","[-0.102799621770817, -0.146217088056218]","[0.365936703200629, 0.264170086456963]","['ATF3', 'BACH1', 'BACH2', 'BATF', 'CRX', 'ESRRA', 'FOSL1', 'FOSL2', 'FOXA1', 'FOXA2', 'FOXA3', 'FOXD3', 'FOXF1', 'FOXK1', 'FOXL2', 'FOXM1', 'FOXO1', 'FOXO3', 'FOXP1', 'GLI2', 'GLI3', 'JUN', 'JUNB', 'MAFA', 'MAFB', 'MAFK', 'MEIS1', 'NFE2', 'NFE2L2', 'NKX3-1', 'NKX3-2', 'NR2F6', 'PITX1', 'PLAGL1', 'SIX1', 'SIX2', 'TGIF1', 'TGIF2', 'ZFX', 'ZNF711']","['ARNT', 'ATF2', 'BCL11A', 'BCL11B', 'CTBP1', 'EGR2', 'FEZF1', 'FOXA1', 'FOXK2', 'FOXM1', 'GFI1B', 'GLI2', 'GLIS1', 'GLIS2', 'HIC1', 'IKZF3', 'INSM2', 'KLF1', 'KLF10', 'KLF17', 'KLF7', 'KLF8', 'LEF1', 'MAZ', 'MZF1', 'OSR2', 'OVOL3', 'PATZ1', 'PKNOX1', 'PRDM10', 'PRDM4', 'PRDM6', 'SCRT1', 'SCRT2', 'SP7', 'TSHZ1', 'WT1', 'ZBTB10', 'ZBTB12', 'ZBTB17', 'ZBTB20', 'ZBTB21', 'ZBTB26', 'ZBTB44', 'ZBTB48', 'ZBTB8A', 'ZEB1', 'ZEB2', 'ZFHX2', 'ZFP3', 'ZFP37', 'ZFP69B', 'ZIC2', 'ZNF10', 'ZNF121', 'ZNF146', 'ZNF18', 'ZNF184', 'ZNF189', 'ZNF2', 'ZNF223', 'ZNF24', 'ZNF263', 'ZNF280D', 'ZNF324', 'ZNF335', 'ZNF341', 'ZNF366', 'ZNF37A', 'ZNF384', 'ZNF391', 'ZNF394', 'ZNF398', 'ZNF423', 'ZNF449', 'ZNF488', 'ZNF501', 'ZNF518A', 'ZNF558', 'ZNF561', 'ZNF580', 'ZNF596', 'ZNF600', 'ZNF623', 'ZNF629', 'ZNF660', 'ZNF692', 'ZNF843', 'ZSCAN21', 'ZSCAN23', 'ZSCAN30', 'ZSCAN4', 'ZSCAN5A', 'ZXDB']",['H3K27ac']
